def,county,geotypv,geotype,COUNTYFI_1,strata,ind,ind_strt,metric,value,climReg
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Shasta,6089,CO,6089,none,pm,pm_none,denmntr,177223,North
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Sierra,6091,CO,6091,none,pm,pm_none,denmntr,3240,North Sierra
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Siskiyou,6093,CO,6093,none,pm,pm_none,denmntr,44900,North
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Solano,6095,CO,6095,none,pm,pm_none,denmntr,413344,Bay Area
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Sonoma,6097,CO,6097,none,pm,pm_none,denmntr,483878,Bay Area
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Stanislaus,6099,CO,6099,none,pm,pm_none,denmntr,514453,Northern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Sutter,6101,CO,6101,none,pm,pm_none,denmntr,94737,Northern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Tehama,6103,CO,6103,none,pm,pm_none,denmntr,63463,Northern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Trinity,6105,CO,6105,none,pm,pm_none,denmntr,13786,North
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Tulare,6107,CO,6107,none,pm,pm_none,denmntr,442179,Southern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Tuolumne,6109,CO,6109,none,pm,pm_none,denmntr,55365,North Sierra
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Ventura,6111,CO,6111,none,pm,pm_none,denmntr,823318,South Coast
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Yolo,6113,CO,6113,none,pm,pm_none,denmntr,200849,Northern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Yuba,6115,CO,6115,none,pm,pm_none,denmntr,72155,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alameda,6001,CO,6001,Child,poverty,poverty_Child,denmntr,338918,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alpine,6003,CO,6003,Child,poverty,poverty_Child,denmntr,307,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Amador,6005,CO,6005,Child,poverty,poverty_Child,denmntr,6697,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Butte,6007,CO,6007,Child,poverty,poverty_Child,denmntr,46667,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Calaveras,6009,CO,6009,Child,poverty,poverty_Child,denmntr,9223,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Colusa,6011,CO,6011,Child,poverty,poverty_Child,denmntr,6290,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Contra Costa,6013,CO,6013,Child,poverty,poverty_Child,denmntr,258570,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Del Norte,6015,CO,6015,Child,poverty,poverty_Child,denmntr,6356,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",El Dorado,6017,CO,6017,Child,poverty,poverty_Child,denmntr,42118,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Fresno,6019,CO,6019,Child,poverty,poverty_Child,denmntr,274337,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Glenn,6021,CO,6021,Child,poverty,poverty_Child,denmntr,7962,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Humboldt,6023,CO,6023,Child,poverty,poverty_Child,denmntr,27177,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Imperial,6025,CO,6025,Child,poverty,poverty_Child,denmntr,49691,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Inyo,6027,CO,6027,Child,poverty,poverty_Child,denmntr,4040,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kern,6029,CO,6029,Child,poverty,poverty_Child,denmntr,249633,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kings,6031,CO,6031,Child,poverty,poverty_Child,denmntr,41857,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lake,6033,CO,6033,Child,poverty,poverty_Child,denmntr,14065,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lassen,6035,CO,6035,Child,poverty,poverty_Child,denmntr,6386,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Los Angeles,6037,CO,6037,Child,poverty,poverty_Child,denmntr,2460513,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Madera,6039,CO,6039,Child,poverty,poverty_Child,denmntr,42452,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Marin,6041,CO,6041,Child,poverty,poverty_Child,denmntr,51449,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mariposa,6043,CO,6043,Child,poverty,poverty_Child,denmntr,3467,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mendocino,6045,CO,6045,Child,poverty,poverty_Child,denmntr,19628,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Merced,6047,CO,6047,Child,poverty,poverty_Child,denmntr,80613,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Modoc,6049,CO,6049,Child,poverty,poverty_Child,denmntr,2129,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mono,6051,CO,6051,Child,poverty,poverty_Child,denmntr,2972,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Monterey,6053,CO,6053,Child,poverty,poverty_Child,denmntr,109489,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Napa,6055,CO,6055,Child,poverty,poverty_Child,denmntr,31230,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Nevada,6057,CO,6057,Child,poverty,poverty_Child,denmntr,19683,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Orange,6059,CO,6059,Child,poverty,poverty_Child,denmntr,741100,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Placer,6061,CO,6061,Child,poverty,poverty_Child,denmntr,83548,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Plumas,6063,CO,6063,Child,poverty,poverty_Child,denmntr,3810,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Riverside,6065,CO,6065,Child,poverty,poverty_Child,denmntr,611230,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sacramento,6067,CO,6067,Child,poverty,poverty_Child,denmntr,362692,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Benito,6069,CO,6069,Child,poverty,poverty_Child,denmntr,16186,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Bernardino,6071,CO,6071,Child,poverty,poverty_Child,denmntr,600656,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Diego,6073,CO,6073,Child,poverty,poverty_Child,denmntr,718948,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Francisco,6075,CO,6075,Child,poverty,poverty_Child,denmntr,106534,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Joaquin,6077,CO,6077,Child,poverty,poverty_Child,denmntr,200865,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Luis Obispo,6079,CO,6079,Child,poverty,poverty_Child,denmntr,50999,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Mateo,6081,CO,6081,Child,poverty,poverty_Child,denmntr,157194,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Barbara,6083,CO,6083,Child,poverty,poverty_Child,denmntr,96848,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Clara,6085,CO,6085,Child,poverty,poverty_Child,denmntr,421580,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Cruz,6087,CO,6087,Child,poverty,poverty_Child,denmntr,55155,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Shasta,6089,CO,6089,Child,poverty,poverty_Child,denmntr,40706,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sierra,6091,CO,6091,Child,poverty,poverty_Child,denmntr,582,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Siskiyou,6093,CO,6093,Child,poverty,poverty_Child,denmntr,9215,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Solano,6095,CO,6095,Child,poverty,poverty_Child,denmntr,103459,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sonoma,6097,CO,6097,Child,poverty,poverty_Child,denmntr,106522,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Stanislaus,6099,CO,6099,Child,poverty,poverty_Child,denmntr,148737,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sutter,6101,CO,6101,Child,poverty,poverty_Child,denmntr,25993,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tehama,6103,CO,6103,Child,poverty,poverty_Child,denmntr,16239,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Trinity,6105,CO,6105,Child,poverty,poverty_Child,denmntr,2608,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tulare,6107,CO,6107,Child,poverty,poverty_Child,denmntr,140823,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tuolumne,6109,CO,6109,Child,poverty,poverty_Child,denmntr,10037,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Ventura,6111,CO,6111,Child,poverty,poverty_Child,denmntr,213098,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yolo,6113,CO,6113,Child,poverty,poverty_Child,denmntr,45135,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yuba,6115,CO,6115,Child,poverty,poverty_Child,denmntr,20911,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alameda,6001,CO,6001,Concentrated,poverty,poverty_Concentrated,denmntr,168489.72,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alpine,6003,CO,6003,Concentrated,poverty,poverty_Concentrated,denmntr,154.056,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Amador,6005,CO,6005,Concentrated,poverty,poverty_Concentrated,denmntr,3066.16,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Butte,6007,CO,6007,Concentrated,poverty,poverty_Concentrated,denmntr,40228.84,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Calaveras,6009,CO,6009,Concentrated,poverty,poverty_Concentrated,denmntr,3817.502,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Colusa,6011,CO,6011,Concentrated,poverty,poverty_Concentrated,denmntr,3174.75,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Contra Costa,6013,CO,6013,Concentrated,poverty,poverty_Concentrated,denmntr,92232.81,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Del Norte,6015,CO,6015,Concentrated,poverty,poverty_Concentrated,denmntr,6263.62,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",El Dorado,6017,CO,6017,Concentrated,poverty,poverty_Concentrated,denmntr,14145.187,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Fresno,6019,CO,6019,Concentrated,poverty,poverty_Concentrated,denmntr,204486.75,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Glenn,6021,CO,6021,Concentrated,poverty,poverty_Concentrated,denmntr,4888.625,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Humboldt,6023,CO,6023,Concentrated,poverty,poverty_Concentrated,denmntr,23551.266,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Imperial,6025,CO,6025,Concentrated,poverty,poverty_Concentrated,denmntr,35963.128,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Inyo,6027,CO,6027,Concentrated,poverty,poverty_Concentrated,denmntr,2193.646,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kern,6029,CO,6029,Concentrated,poverty,poverty_Concentrated,denmntr,168032.758,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kings,6031,CO,6031,Concentrated,poverty,poverty_Concentrated,denmntr,29166.546,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lake,6033,CO,6033,Concentrated,poverty,poverty_Concentrated,denmntr,12294.861,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lassen,6035,CO,6035,Concentrated,poverty,poverty_Concentrated,denmntr,4981.502,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Los Angeles,6037,CO,6037,Concentrated,poverty,poverty_Concentrated,denmntr,1532046.192,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Madera,6039,CO,6039,Concentrated,poverty,poverty_Concentrated,denmntr,28513.434,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Marin,6041,CO,6041,Concentrated,poverty,poverty_Concentrated,denmntr,17402.07,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mariposa,6043,CO,6043,Concentrated,poverty,poverty_Concentrated,denmntr,2286.25,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mendocino,6045,CO,6045,Concentrated,poverty,poverty_Concentrated,denmntr,14960.277,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Merced,6047,CO,6047,Concentrated,poverty,poverty_Concentrated,denmntr,54652.382,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Modoc,6049,CO,6049,Concentrated,poverty,poverty_Concentrated,denmntr,1767.32,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mono,6051,CO,6051,Concentrated,poverty,poverty_Concentrated,denmntr,1668.6,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Monterey,6053,CO,6053,Concentrated,poverty,poverty_Concentrated,denmntr,56633.465,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Napa,6055,CO,6055,Concentrated,poverty,poverty_Concentrated,denmntr,13405.1,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Nevada,6057,CO,6057,Concentrated,poverty,poverty_Concentrated,denmntr,8836.74,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Orange,6059,CO,6059,Concentrated,poverty,poverty_Concentrated,denmntr,299518.025,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Placer,6061,CO,6061,Concentrated,poverty,poverty_Concentrated,denmntr,22207.482,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Plumas,6063,CO,6063,Concentrated,poverty,poverty_Concentrated,denmntr,2467.432,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Riverside,6065,CO,6065,Concentrated,poverty,poverty_Concentrated,denmntr,282668.176,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sacramento,6067,CO,6067,Concentrated,poverty,poverty_Concentrated,denmntr,193925.016,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Benito,6069,CO,6069,Concentrated,poverty,poverty_Concentrated,denmntr,6375.564,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Bernardino,6071,CO,6071,Concentrated,poverty,poverty_Concentrated,denmntr,296782.476,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Diego,6073,CO,6073,Concentrated,poverty,poverty_Concentrated,denmntr,371763.564,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Francisco,6075,CO,6075,Concentrated,poverty,poverty_Concentrated,denmntr,93911.468,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Joaquin,6077,CO,6077,Concentrated,poverty,poverty_Concentrated,denmntr,107778.08,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Luis Obispo,6079,CO,6079,Concentrated,poverty,poverty_Concentrated,denmntr,34259.433,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Mateo,6081,CO,6081,Concentrated,poverty,poverty_Concentrated,denmntr,49302.89,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Barbara,6083,CO,6083,Concentrated,poverty,poverty_Concentrated,denmntr,59495.293,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Clara,6085,CO,6085,Concentrated,poverty,poverty_Concentrated,denmntr,154806.244,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Cruz,6087,CO,6087,Concentrated,poverty,poverty_Concentrated,denmntr,32626.427,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Shasta,6089,CO,6089,Concentrated,poverty,poverty_Concentrated,denmntr,29189.49,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sierra,6091,CO,6091,Concentrated,poverty,poverty_Concentrated,denmntr,366.894,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Siskiyou,6093,CO,6093,Concentrated,poverty,poverty_Concentrated,denmntr,7641.99,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Solano,6095,CO,6095,Concentrated,poverty,poverty_Concentrated,denmntr,42644.368,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sonoma,6097,CO,6097,Concentrated,poverty,poverty_Concentrated,denmntr,48826.841,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Stanislaus,6099,CO,6099,Concentrated,poverty,poverty_Concentrated,denmntr,83587.848,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sutter,6101,CO,6101,Concentrated,poverty,poverty_Concentrated,denmntr,13359.06,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tehama,6103,CO,6103,Concentrated,poverty,poverty_Concentrated,denmntr,12702.725,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Trinity,6105,CO,6105,Concentrated,poverty,poverty_Concentrated,denmntr,2068.851,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tulare,6107,CO,6107,Concentrated,poverty,poverty_Concentrated,denmntr,98333.516,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tuolumne,6109,CO,6109,Concentrated,poverty,poverty_Concentrated,denmntr,6560.658,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Ventura,6111,CO,6111,Concentrated,poverty,poverty_Concentrated,denmntr,74435.36,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yolo,6113,CO,6113,Concentrated,poverty,poverty_Concentrated,denmntr,33587.478,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yuba,6115,CO,6115,Concentrated,poverty,poverty_Concentrated,denmntr,14232,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alameda,6001,CO,6001,Overall,poverty,poverty_Overall,denmntr,1477980,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alpine,6003,CO,6003,Overall,poverty,poverty_Overall,denmntr,1176,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Amador,6005,CO,6005,Overall,poverty,poverty_Overall,denmntr,38327,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Butte,6007,CO,6007,Overall,poverty,poverty_Overall,denmntr,218635,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Calaveras,6009,CO,6009,Overall,poverty,poverty_Overall,denmntr,45994,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Colusa,6011,CO,6011,Overall,poverty,poverty_Overall,denmntr,21165,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Contra Costa,6013,CO,6013,Overall,poverty,poverty_Overall,denmntr,1024809,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Del Norte,6015,CO,6015,Overall,poverty,poverty_Overall,denmntr,28471,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",El Dorado,6017,CO,6017,Overall,poverty,poverty_Overall,denmntr,179053,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Fresno,6019,CO,6019,Overall,poverty,poverty_Overall,denmntr,908830,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Glenn,6021,CO,6021,Overall,poverty,poverty_Overall,denmntr,27935,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Humboldt,6023,CO,6023,Overall,poverty,poverty_Overall,denmntr,133058,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Imperial,6025,CO,6025,Overall,poverty,poverty_Overall,denmntr,168052,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Inyo,6027,CO,6027,Overall,poverty,poverty_Overall,denmntr,18434,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kern,6029,CO,6029,Overall,poverty,poverty_Overall,denmntr,815693,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kings,6031,CO,6031,Overall,poverty,poverty_Overall,denmntr,151122,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lake,6033,CO,6033,Overall,poverty,poverty_Overall,denmntr,64371,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lassen,6035,CO,6035,Overall,poverty,poverty_Overall,denmntr,35081,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Los Angeles,6037,CO,6037,Overall,poverty,poverty_Overall,denmntr,9758256,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Madera,6039,CO,6039,Overall,poverty,poverty_Overall,denmntr,147738,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Marin,6041,CO,6041,Overall,poverty,poverty_Overall,denmntr,248601,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mariposa,6043,CO,6043,Overall,poverty,poverty_Overall,denmntr,18290,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mendocino,6045,CO,6045,Overall,poverty,poverty_Overall,denmntr,87487,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Merced,6047,CO,6047,Overall,poverty,poverty_Overall,denmntr,250699,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Modoc,6049,CO,6049,Overall,poverty,poverty_Overall,denmntr,9605,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mono,6051,CO,6051,Overall,poverty,poverty_Overall,denmntr,13905,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Monterey,6053,CO,6053,Overall,poverty,poverty_Overall,denmntr,407435,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Napa,6055,CO,6055,Overall,poverty,poverty_Overall,denmntr,134051,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Nevada,6057,CO,6057,Overall,poverty,poverty_Overall,denmntr,98186,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Orange,6059,CO,6059,Overall,poverty,poverty_Overall,denmntr,2965525,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Placer,6061,CO,6061,Overall,poverty,poverty_Overall,denmntr,336477,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Plumas,6063,CO,6063,Overall,poverty,poverty_Overall,denmntr,20392,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Riverside,6065,CO,6065,Overall,poverty,poverty_Overall,denmntr,2109464,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sacramento,6067,CO,6067,Overall,poverty,poverty_Overall,denmntr,1395144,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Benito,6069,CO,6069,Overall,poverty,poverty_Overall,denmntr,54492,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Bernardino,6071,CO,6071,Overall,poverty,poverty_Overall,denmntr,2005287,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Diego,6073,CO,6073,Overall,poverty,poverty_Overall,denmntr,3022468,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Francisco,6075,CO,6075,Overall,poverty,poverty_Overall,denmntr,789172,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Joaquin,6077,CO,6077,Overall,poverty,poverty_Overall,denmntr,673613,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Luis Obispo,6079,CO,6079,Overall,poverty,poverty_Overall,denmntr,265577,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Mateo,6081,CO,6081,Overall,poverty,poverty_Overall,denmntr,704327,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Barbara,6083,CO,6083,Overall,poverty,poverty_Overall,denmntr,416051,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Clara,6085,CO,6085,Overall,poverty,poverty_Overall,denmntr,1739396,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Cruz,6087,CO,6087,Overall,poverty,poverty_Overall,denmntr,256901,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Shasta,6089,CO,6089,Overall,poverty,poverty_Overall,denmntr,176906,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sierra,6091,CO,6091,Overall,poverty,poverty_Overall,denmntr,3366,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Siskiyou,6093,CO,6093,Overall,poverty,poverty_Overall,denmntr,44690,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Solano,6095,CO,6095,Overall,poverty,poverty_Overall,denmntr,410042,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sonoma,6097,CO,6097,Overall,poverty,poverty_Overall,denmntr,474047,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Stanislaus,6099,CO,6099,Overall,poverty,poverty_Overall,denmntr,509682,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sutter,6101,CO,6101,Overall,poverty,poverty_Overall,denmntr,93420,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tehama,6103,CO,6103,Overall,poverty,poverty_Overall,denmntr,62575,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Trinity,6105,CO,6105,Overall,poverty,poverty_Overall,denmntr,13701,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tulare,6107,CO,6107,Overall,poverty,poverty_Overall,denmntr,429404,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tuolumne,6109,CO,6109,Overall,poverty,poverty_Overall,denmntr,56074,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Ventura,6111,CO,6111,Overall,poverty,poverty_Overall,denmntr,809080,South Coast
