"def","county","geotypv","geotype","COUNTYFI_1","strata","ind","ind_strt","metric","value","climReg"
"Percent of households with no one aged > 14 years speaking English","Alpine",6003,"CO","06003","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Southeast Sierra"
"Percent of households with no one aged > 14 years speaking English","Amador",6005,"CO","06005","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Sierra"
"Percent of households with no one aged > 14 years speaking English","Butte",6007,"CO","06007","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Calaveras",6009,"CO","06009","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Sierra"
"Percent of households with no one aged > 14 years speaking English","Colusa",6011,"CO","06011","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Contra Costa",6013,"CO","06013","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Bay Area"
"Percent of households with no one aged > 14 years speaking English","Del Norte",6015,"CO","06015","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Coast"
"Percent of households with no one aged > 14 years speaking English","El Dorado",6017,"CO","06017","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Sierra"
"Percent of households with no one aged > 14 years speaking English","Fresno",6019,"CO","06019","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Southern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Glenn",6021,"CO","06021","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Humboldt",6023,"CO","06023","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Coast"
"Percent of households with no one aged > 14 years speaking English","Imperial",6025,"CO","06025","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Desert"
"Percent of households with no one aged > 14 years speaking English","Inyo",6027,"CO","06027","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Southeast Sierra"
"Percent of households with no one aged > 14 years speaking English","Kern",6029,"CO","06029","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Southern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Kings",6031,"CO","06031","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Southern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Lake",6033,"CO","06033","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Coast"
"Percent of households with no one aged > 14 years speaking English","Lassen",6035,"CO","06035","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North"
"Percent of households with no one aged > 14 years speaking English","Los Angeles",6037,"CO","06037","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"South Coast"
"Percent of households with no one aged > 14 years speaking English","Madera",6039,"CO","06039","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Marin",6041,"CO","06041","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Bay Area"
"Percent of households with no one aged > 14 years speaking English","Mariposa",6043,"CO","06043","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Sierra"
"Percent of households with no one aged > 14 years speaking English","Mendocino",6045,"CO","06045","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Coast"
"Percent of households with no one aged > 14 years speaking English","Merced",6047,"CO","06047","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Modoc",6049,"CO","06049","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North"
"Percent of households with no one aged > 14 years speaking English","Mono",6051,"CO","06051","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Southeast Sierra"
"Percent of households with no one aged > 14 years speaking English","Monterey",6053,"CO","06053","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Central Coast"
"Percent of households with no one aged > 14 years speaking English","Napa",6055,"CO","06055","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Bay Area"
"Percent of households with no one aged > 14 years speaking English","Nevada",6057,"CO","06057","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Sierra"
"Percent of households with no one aged > 14 years speaking English","Orange",6059,"CO","06059","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"South Coast"
"Percent of households with no one aged > 14 years speaking English","Placer",6061,"CO","06061","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Sierra"
"Percent of households with no one aged > 14 years speaking English","Plumas",6063,"CO","06063","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Sierra"
"Percent of households with no one aged > 14 years speaking English","Riverside",6065,"CO","06065","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Desert"
"Percent of households with no one aged > 14 years speaking English","Sacramento",6067,"CO","06067","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","San Benito",6069,"CO","06069","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Central Coast"
"Percent of households with no one aged > 14 years speaking English","San Bernardino",6071,"CO","06071","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Desert"
"Percent of households with no one aged > 14 years speaking English","San Diego",6073,"CO","06073","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"South Coast"
"Percent of households with no one aged > 14 years speaking English","San Francisco",6075,"CO","06075","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Bay Area"
"Percent of households with no one aged > 14 years speaking English","San Joaquin",6077,"CO","06077","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","San Luis Obispo",6079,"CO","06079","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Central Coast"
"Percent of households with no one aged > 14 years speaking English","San Mateo",6081,"CO","06081","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Bay Area"
"Percent of households with no one aged > 14 years speaking English","Santa Barbara",6083,"CO","06083","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Central Coast"
"Percent of households with no one aged > 14 years speaking English","Santa Clara",6085,"CO","06085","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Bay Area"
"Percent of households with no one aged > 14 years speaking English","Santa Cruz",6087,"CO","06087","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Central Coast"
"Percent of households with no one aged > 14 years speaking English","Shasta",6089,"CO","06089","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North"
"Percent of households with no one aged > 14 years speaking English","Sierra",6091,"CO","06091","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Sierra"
"Percent of households with no one aged > 14 years speaking English","Siskiyou",6093,"CO","06093","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North"
"Percent of households with no one aged > 14 years speaking English","Solano",6095,"CO","06095","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Bay Area"
"Percent of households with no one aged > 14 years speaking English","Sonoma",6097,"CO","06097","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Bay Area"
"Percent of households with no one aged > 14 years speaking English","Stanislaus",6099,"CO","06099","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Sutter",6101,"CO","06101","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Tehama",6103,"CO","06103","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Trinity",6105,"CO","06105","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North"
"Percent of households with no one aged > 14 years speaking English","Tulare",6107,"CO","06107","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Southern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Tuolumne",6109,"CO","06109","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"North Sierra"
"Percent of households with no one aged > 14 years speaking English","Ventura",6111,"CO","06111","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"South Coast"
"Percent of households with no one aged > 14 years speaking English","Yolo",6113,"CO","06113","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of households with no one aged > 14 years speaking English","Yuba",6115,"CO","06115","All Non-English","linguistic","linguistic_All Non-English","numratr",54045,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Alameda",6001,"CO","06001","none","outdoor","outdoor_none","numratr",34823,"Bay Area"
"Percent of population employed and aged > 16 working outdoors","Alpine",6003,"CO","06003","none","outdoor","outdoor_none","numratr",34823,"Southeast Sierra"
"Percent of population employed and aged > 16 working outdoors","Amador",6005,"CO","06005","none","outdoor","outdoor_none","numratr",34823,"North Sierra"
"Percent of population employed and aged > 16 working outdoors","Butte",6007,"CO","06007","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Calaveras",6009,"CO","06009","none","outdoor","outdoor_none","numratr",34823,"North Sierra"
"Percent of population employed and aged > 16 working outdoors","Colusa",6011,"CO","06011","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Contra Costa",6013,"CO","06013","none","outdoor","outdoor_none","numratr",34823,"Bay Area"
"Percent of population employed and aged > 16 working outdoors","Del Norte",6015,"CO","06015","none","outdoor","outdoor_none","numratr",34823,"North Coast"
"Percent of population employed and aged > 16 working outdoors","El Dorado",6017,"CO","06017","none","outdoor","outdoor_none","numratr",34823,"North Sierra"
"Percent of population employed and aged > 16 working outdoors","Fresno",6019,"CO","06019","none","outdoor","outdoor_none","numratr",34823,"Southern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Glenn",6021,"CO","06021","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Humboldt",6023,"CO","06023","none","outdoor","outdoor_none","numratr",34823,"North Coast"
"Percent of population employed and aged > 16 working outdoors","Imperial",6025,"CO","06025","none","outdoor","outdoor_none","numratr",34823,"Desert"
"Percent of population employed and aged > 16 working outdoors","Inyo",6027,"CO","06027","none","outdoor","outdoor_none","numratr",34823,"Southeast Sierra"
"Percent of population employed and aged > 16 working outdoors","Kern",6029,"CO","06029","none","outdoor","outdoor_none","numratr",34823,"Southern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Kings",6031,"CO","06031","none","outdoor","outdoor_none","numratr",34823,"Southern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Lake",6033,"CO","06033","none","outdoor","outdoor_none","numratr",34823,"North Coast"
"Percent of population employed and aged > 16 working outdoors","Lassen",6035,"CO","06035","none","outdoor","outdoor_none","numratr",34823,"North"
"Percent of population employed and aged > 16 working outdoors","Los Angeles",6037,"CO","06037","none","outdoor","outdoor_none","numratr",34823,"South Coast"
"Percent of population employed and aged > 16 working outdoors","Madera",6039,"CO","06039","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Marin",6041,"CO","06041","none","outdoor","outdoor_none","numratr",34823,"Bay Area"
"Percent of population employed and aged > 16 working outdoors","Mariposa",6043,"CO","06043","none","outdoor","outdoor_none","numratr",34823,"North Sierra"
"Percent of population employed and aged > 16 working outdoors","Mendocino",6045,"CO","06045","none","outdoor","outdoor_none","numratr",34823,"North Coast"
"Percent of population employed and aged > 16 working outdoors","Merced",6047,"CO","06047","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Modoc",6049,"CO","06049","none","outdoor","outdoor_none","numratr",34823,"North"
"Percent of population employed and aged > 16 working outdoors","Mono",6051,"CO","06051","none","outdoor","outdoor_none","numratr",34823,"Southeast Sierra"
"Percent of population employed and aged > 16 working outdoors","Monterey",6053,"CO","06053","none","outdoor","outdoor_none","numratr",34823,"Central Coast"
"Percent of population employed and aged > 16 working outdoors","Napa",6055,"CO","06055","none","outdoor","outdoor_none","numratr",34823,"Bay Area"
"Percent of population employed and aged > 16 working outdoors","Nevada",6057,"CO","06057","none","outdoor","outdoor_none","numratr",34823,"North Sierra"
"Percent of population employed and aged > 16 working outdoors","Orange",6059,"CO","06059","none","outdoor","outdoor_none","numratr",34823,"South Coast"
"Percent of population employed and aged > 16 working outdoors","Placer",6061,"CO","06061","none","outdoor","outdoor_none","numratr",34823,"North Sierra"
"Percent of population employed and aged > 16 working outdoors","Plumas",6063,"CO","06063","none","outdoor","outdoor_none","numratr",34823,"North Sierra"
"Percent of population employed and aged > 16 working outdoors","Riverside",6065,"CO","06065","none","outdoor","outdoor_none","numratr",34823,"Desert"
"Percent of population employed and aged > 16 working outdoors","Sacramento",6067,"CO","06067","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","San Benito",6069,"CO","06069","none","outdoor","outdoor_none","numratr",34823,"Central Coast"
"Percent of population employed and aged > 16 working outdoors","San Bernardino",6071,"CO","06071","none","outdoor","outdoor_none","numratr",34823,"Desert"
"Percent of population employed and aged > 16 working outdoors","San Diego",6073,"CO","06073","none","outdoor","outdoor_none","numratr",34823,"South Coast"
"Percent of population employed and aged > 16 working outdoors","San Francisco",6075,"CO","06075","none","outdoor","outdoor_none","numratr",34823,"Bay Area"
"Percent of population employed and aged > 16 working outdoors","San Joaquin",6077,"CO","06077","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","San Luis Obispo",6079,"CO","06079","none","outdoor","outdoor_none","numratr",34823,"Central Coast"
"Percent of population employed and aged > 16 working outdoors","San Mateo",6081,"CO","06081","none","outdoor","outdoor_none","numratr",34823,"Bay Area"
"Percent of population employed and aged > 16 working outdoors","Santa Barbara",6083,"CO","06083","none","outdoor","outdoor_none","numratr",34823,"Central Coast"
"Percent of population employed and aged > 16 working outdoors","Santa Clara",6085,"CO","06085","none","outdoor","outdoor_none","numratr",34823,"Bay Area"
"Percent of population employed and aged > 16 working outdoors","Santa Cruz",6087,"CO","06087","none","outdoor","outdoor_none","numratr",34823,"Central Coast"
"Percent of population employed and aged > 16 working outdoors","Shasta",6089,"CO","06089","none","outdoor","outdoor_none","numratr",34823,"North"
"Percent of population employed and aged > 16 working outdoors","Sierra",6091,"CO","06091","none","outdoor","outdoor_none","numratr",34823,"North Sierra"
"Percent of population employed and aged > 16 working outdoors","Siskiyou",6093,"CO","06093","none","outdoor","outdoor_none","numratr",34823,"North"
"Percent of population employed and aged > 16 working outdoors","Solano",6095,"CO","06095","none","outdoor","outdoor_none","numratr",34823,"Bay Area"
"Percent of population employed and aged > 16 working outdoors","Sonoma",6097,"CO","06097","none","outdoor","outdoor_none","numratr",34823,"Bay Area"
"Percent of population employed and aged > 16 working outdoors","Stanislaus",6099,"CO","06099","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Sutter",6101,"CO","06101","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Tehama",6103,"CO","06103","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Trinity",6105,"CO","06105","none","outdoor","outdoor_none","numratr",34823,"North"
"Percent of population employed and aged > 16 working outdoors","Tulare",6107,"CO","06107","none","outdoor","outdoor_none","numratr",34823,"Southern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Tuolumne",6109,"CO","06109","none","outdoor","outdoor_none","numratr",34823,"North Sierra"
"Percent of population employed and aged > 16 working outdoors","Ventura",6111,"CO","06111","none","outdoor","outdoor_none","numratr",34823,"South Coast"
"Percent of population employed and aged > 16 working outdoors","Yolo",6113,"CO","06113","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Percent of population employed and aged > 16 working outdoors","Yuba",6115,"CO","06115","none","outdoor","outdoor_none","numratr",34823,"Northern Central Valley"
"Three-year ozone concentration exceedance","Alameda",6001,"CO","06001","none","ozone","ozone_none","numratr",NA,"Bay Area"
"Three-year ozone concentration exceedance","Alpine",6003,"CO","06003","none","ozone","ozone_none","numratr",NA,"Southeast Sierra"
"Three-year ozone concentration exceedance","Amador",6005,"CO","06005","none","ozone","ozone_none","numratr",NA,"North Sierra"
"Three-year ozone concentration exceedance","Butte",6007,"CO","06007","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","Calaveras",6009,"CO","06009","none","ozone","ozone_none","numratr",NA,"North Sierra"
"Three-year ozone concentration exceedance","Colusa",6011,"CO","06011","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","Contra Costa",6013,"CO","06013","none","ozone","ozone_none","numratr",NA,"Bay Area"
"Three-year ozone concentration exceedance","Del Norte",6015,"CO","06015","none","ozone","ozone_none","numratr",NA,"North Coast"
"Three-year ozone concentration exceedance","El Dorado",6017,"CO","06017","none","ozone","ozone_none","numratr",NA,"North Sierra"
"Three-year ozone concentration exceedance","Fresno",6019,"CO","06019","none","ozone","ozone_none","numratr",NA,"Southern Central Valley"
"Three-year ozone concentration exceedance","Glenn",6021,"CO","06021","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","Humboldt",6023,"CO","06023","none","ozone","ozone_none","numratr",NA,"North Coast"
"Three-year ozone concentration exceedance","Imperial",6025,"CO","06025","none","ozone","ozone_none","numratr",NA,"Desert"
"Three-year ozone concentration exceedance","Inyo",6027,"CO","06027","none","ozone","ozone_none","numratr",NA,"Southeast Sierra"
"Three-year ozone concentration exceedance","Kern",6029,"CO","06029","none","ozone","ozone_none","numratr",NA,"Southern Central Valley"
"Three-year ozone concentration exceedance","Kings",6031,"CO","06031","none","ozone","ozone_none","numratr",NA,"Southern Central Valley"
"Three-year ozone concentration exceedance","Lake",6033,"CO","06033","none","ozone","ozone_none","numratr",NA,"North Coast"
"Three-year ozone concentration exceedance","Lassen",6035,"CO","06035","none","ozone","ozone_none","numratr",NA,"North"
"Three-year ozone concentration exceedance","Los Angeles",6037,"CO","06037","none","ozone","ozone_none","numratr",NA,"South Coast"
"Three-year ozone concentration exceedance","Madera",6039,"CO","06039","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","Marin",6041,"CO","06041","none","ozone","ozone_none","numratr",NA,"Bay Area"
"Three-year ozone concentration exceedance","Mariposa",6043,"CO","06043","none","ozone","ozone_none","numratr",NA,"North Sierra"
"Three-year ozone concentration exceedance","Mendocino",6045,"CO","06045","none","ozone","ozone_none","numratr",NA,"North Coast"
"Three-year ozone concentration exceedance","Merced",6047,"CO","06047","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","Modoc",6049,"CO","06049","none","ozone","ozone_none","numratr",NA,"North"
"Three-year ozone concentration exceedance","Mono",6051,"CO","06051","none","ozone","ozone_none","numratr",NA,"Southeast Sierra"
"Three-year ozone concentration exceedance","Monterey",6053,"CO","06053","none","ozone","ozone_none","numratr",NA,"Central Coast"
"Three-year ozone concentration exceedance","Napa",6055,"CO","06055","none","ozone","ozone_none","numratr",NA,"Bay Area"
"Three-year ozone concentration exceedance","Nevada",6057,"CO","06057","none","ozone","ozone_none","numratr",NA,"North Sierra"
"Three-year ozone concentration exceedance","Orange",6059,"CO","06059","none","ozone","ozone_none","numratr",NA,"South Coast"
"Three-year ozone concentration exceedance","Placer",6061,"CO","06061","none","ozone","ozone_none","numratr",NA,"North Sierra"
"Three-year ozone concentration exceedance","Plumas",6063,"CO","06063","none","ozone","ozone_none","numratr",NA,"North Sierra"
"Three-year ozone concentration exceedance","Riverside",6065,"CO","06065","none","ozone","ozone_none","numratr",NA,"Desert"
"Three-year ozone concentration exceedance","Sacramento",6067,"CO","06067","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","San Benito",6069,"CO","06069","none","ozone","ozone_none","numratr",NA,"Central Coast"
"Three-year ozone concentration exceedance","San Bernardino",6071,"CO","06071","none","ozone","ozone_none","numratr",NA,"Desert"
"Three-year ozone concentration exceedance","San Diego",6073,"CO","06073","none","ozone","ozone_none","numratr",NA,"South Coast"
"Three-year ozone concentration exceedance","San Francisco",6075,"CO","06075","none","ozone","ozone_none","numratr",NA,"Bay Area"
"Three-year ozone concentration exceedance","San Joaquin",6077,"CO","06077","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","San Luis Obispo",6079,"CO","06079","none","ozone","ozone_none","numratr",NA,"Central Coast"
"Three-year ozone concentration exceedance","San Mateo",6081,"CO","06081","none","ozone","ozone_none","numratr",NA,"Bay Area"
"Three-year ozone concentration exceedance","Santa Barbara",6083,"CO","06083","none","ozone","ozone_none","numratr",NA,"Central Coast"
"Three-year ozone concentration exceedance","Santa Clara",6085,"CO","06085","none","ozone","ozone_none","numratr",NA,"Bay Area"
"Three-year ozone concentration exceedance","Santa Cruz",6087,"CO","06087","none","ozone","ozone_none","numratr",NA,"Central Coast"
"Three-year ozone concentration exceedance","Shasta",6089,"CO","06089","none","ozone","ozone_none","numratr",NA,"North"
"Three-year ozone concentration exceedance","Sierra",6091,"CO","06091","none","ozone","ozone_none","numratr",NA,"North Sierra"
"Three-year ozone concentration exceedance","Siskiyou",6093,"CO","06093","none","ozone","ozone_none","numratr",NA,"North"
"Three-year ozone concentration exceedance","Solano",6095,"CO","06095","none","ozone","ozone_none","numratr",NA,"Bay Area"
"Three-year ozone concentration exceedance","Sonoma",6097,"CO","06097","none","ozone","ozone_none","numratr",NA,"Bay Area"
"Three-year ozone concentration exceedance","Stanislaus",6099,"CO","06099","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","Sutter",6101,"CO","06101","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","Tehama",6103,"CO","06103","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","Trinity",6105,"CO","06105","none","ozone","ozone_none","numratr",NA,"North"
"Three-year ozone concentration exceedance","Tulare",6107,"CO","06107","none","ozone","ozone_none","numratr",NA,"Southern Central Valley"
"Three-year ozone concentration exceedance","Tuolumne",6109,"CO","06109","none","ozone","ozone_none","numratr",NA,"North Sierra"
"Three-year ozone concentration exceedance","Ventura",6111,"CO","06111","none","ozone","ozone_none","numratr",NA,"South Coast"
"Three-year ozone concentration exceedance","Yolo",6113,"CO","06113","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Three-year ozone concentration exceedance","Yuba",6115,"CO","06115","none","ozone","ozone_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Alameda",6001,"CO","06001","none","pm","pm_none","numratr",NA,"Bay Area"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Alpine",6003,"CO","06003","none","pm","pm_none","numratr",NA,"Southeast Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Amador",6005,"CO","06005","none","pm","pm_none","numratr",NA,"North Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Butte",6007,"CO","06007","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Calaveras",6009,"CO","06009","none","pm","pm_none","numratr",NA,"North Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Colusa",6011,"CO","06011","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Contra Costa",6013,"CO","06013","none","pm","pm_none","numratr",NA,"Bay Area"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Del Norte",6015,"CO","06015","none","pm","pm_none","numratr",NA,"North Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","El Dorado",6017,"CO","06017","none","pm","pm_none","numratr",NA,"North Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Fresno",6019,"CO","06019","none","pm","pm_none","numratr",NA,"Southern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Glenn",6021,"CO","06021","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Humboldt",6023,"CO","06023","none","pm","pm_none","numratr",NA,"North Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Imperial",6025,"CO","06025","none","pm","pm_none","numratr",NA,"Desert"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Inyo",6027,"CO","06027","none","pm","pm_none","numratr",NA,"Southeast Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Kern",6029,"CO","06029","none","pm","pm_none","numratr",NA,"Southern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Kings",6031,"CO","06031","none","pm","pm_none","numratr",NA,"Southern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Lake",6033,"CO","06033","none","pm","pm_none","numratr",NA,"North Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Lassen",6035,"CO","06035","none","pm","pm_none","numratr",NA,"North"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Los Angeles",6037,"CO","06037","none","pm","pm_none","numratr",NA,"South Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Madera",6039,"CO","06039","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Marin",6041,"CO","06041","none","pm","pm_none","numratr",NA,"Bay Area"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Mariposa",6043,"CO","06043","none","pm","pm_none","numratr",NA,"North Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Mendocino",6045,"CO","06045","none","pm","pm_none","numratr",NA,"North Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Merced",6047,"CO","06047","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Modoc",6049,"CO","06049","none","pm","pm_none","numratr",NA,"North"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Mono",6051,"CO","06051","none","pm","pm_none","numratr",NA,"Southeast Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Monterey",6053,"CO","06053","none","pm","pm_none","numratr",NA,"Central Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Napa",6055,"CO","06055","none","pm","pm_none","numratr",NA,"Bay Area"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Nevada",6057,"CO","06057","none","pm","pm_none","numratr",NA,"North Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Orange",6059,"CO","06059","none","pm","pm_none","numratr",NA,"South Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Placer",6061,"CO","06061","none","pm","pm_none","numratr",NA,"North Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Plumas",6063,"CO","06063","none","pm","pm_none","numratr",NA,"North Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Riverside",6065,"CO","06065","none","pm","pm_none","numratr",NA,"Desert"
